username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
Starbright489,"#RemoveTrumpNow PA constituent, BFA painting/educ, illustrator, sailor. *Monitors news: Time for majority rule #DoWillOfThePeople. RT not endorsement","Pennsylvania, USA",2529,121,16473,2019-07-27 03:10:29,2020-10-26 20:17:50,0,"#Trump &amp; #COV1919 ..VS...Our SURVIVAL

We MUST Defeat him

Most important #Election of a #Lifetime
Thank you #YoungPeople for coming out so strongly!
#EveryVoteCounts !!

Thank you Everyone for your #Votes

#Fauci #Justice #BLM #ChooseAmerica #FlipTheSenate #Georgia #Oklahoma","[{'text': 'Trump', 'indices': [0, 6]}, {'text': 'COV1919', 'indices': [13, 21]}, {'text': 'Election', 'indices': [78, 87]}, {'text': 'Lifetime', 'indices': [93, 102]}, {'text': 'YoungPeople', 'indices': [113, 125]}, {'text': 'EveryVoteCounts', 'indices': [154, 170]}, {'text': 'Votes', 'indices': [203, 209]}, {'text': 'Fauci', 'indices': [211, 217]}, {'text': 'Justice', 'indices': [218, 226]}, {'text': 'BLM', 'indices': [227, 231]}, {'text': 'ChooseAmerica', 'indices': [232, 246]}, {'text': 'FlipTheSenate', 'indices': [247, 261]}, {'text': 'Georgia', 'indices': [262, 270]}, {'text': 'Oklahoma', 'indices': [271, 280]}]"
Starbright489,"#RemoveTrumpNow PA constituent, BFA painting/educ, illustrator, sailor. *Monitors news: Time for majority rule #DoWillOfThePeople. RT not endorsement","Pennsylvania, USA",2529,121,16473,2019-07-27 03:10:29,2020-10-26 20:17:48,0,"#Trump &amp; #COV1919 ..VS...Our SURVIVAL

We MUST Defeat him

Most important #Election of a #Lifetime
Thank you #YoungPeople for coming out so strongly!
#EveryVoteCounts !!

Thank you Everyone for your #Votes

#Fauci #Justice #BLM #ChooseAmerica #FlipTheSenate #Florida #Alabama","[{'text': 'Trump', 'indices': [0, 6]}, {'text': 'COV1919', 'indices': [13, 21]}, {'text': 'Election', 'indices': [78, 87]}, {'text': 'Lifetime', 'indices': [93, 102]}, {'text': 'YoungPeople', 'indices': [113, 125]}, {'text': 'EveryVoteCounts', 'indices': [154, 170]}, {'text': 'Votes', 'indices': [203, 209]}, {'text': 'Fauci', 'indices': [211, 217]}, {'text': 'Justice', 'indices': [218, 226]}, {'text': 'BLM', 'indices': [227, 231]}, {'text': 'ChooseAmerica', 'indices': [232, 246]}, {'text': 'FlipTheSenate', 'indices': [247, 261]}, {'text': 'Florida', 'indices': [262, 270]}, {'text': 'Alabama', 'indices': [271, 279]}]"
tildieandchewie,"The Adventures of Tildie and Chewie. A little girl's imagination takes her to a galaxy far, far away. Created by Patrick Lind https://t.co/yhj5wFEbpO","A Galaxy far, far away",488,441,722,2018-01-28 18:34:45,2020-10-26 20:16:48,0,"A vote against Trump is a vote against autocrats everywhere
.
.
.
#putin #trump #russia #usa #vote #voteblue2020 #voteart #election #election2020 #biden #joebiden #bidenharris2020 #warning #VoteBlueToEndThisNightmare #VoteBlueDownTheBallot https://t.co/ouN5B3AENB","[{'text': 'putin', 'indices': [66, 72]}, {'text': 'trump', 'indices': [73, 79]}, {'text': 'russia', 'indices': [80, 87]}, {'text': 'usa', 'indices': [88, 92]}, {'text': 'vote', 'indices': [93, 98]}, {'text': 'voteblue2020', 'indices': [99, 112]}, {'text': 'voteart', 'indices': [113, 121]}, {'text': 'election', 'indices': [122, 131]}, {'text': 'election2020', 'indices': [132, 145]}, {'text': 'biden', 'indices': [146, 152]}, {'text': 'joebiden', 'indices': [153, 162]}, {'text': 'bidenharris2020', 'indices': [163, 179]}, {'text': 'warning', 'indices': [180, 188]}, {'text': 'VoteBlueToEndThisNightmare', 'indices': [189, 216]}, {'text': 'VoteBlueDownTheBallot', 'indices': [217, 239]}]"
tildieandchewie,"The Adventures of Tildie and Chewie. A little girl's imagination takes her to a galaxy far, far away. Created by Patrick Lind https://t.co/yhj5wFEbpO","A Galaxy far, far away",488,441,722,2018-01-28 18:34:45,2020-10-26 20:15:52,0,"Somehow this billionaire “relates” to working people. He doesn’t even pay as many taxes as a normal person. 
.
.
.
#billionaire #taxes #tax #trump #votehimout #voteblue #dumptrump #joebiden #donaldtrump #election #election2020 #VoteBlueToEndThisNightmare https://t.co/xWH0zZQoMI","[{'text': 'billionaire', 'indices': [115, 127]}, {'text': 'taxes', 'indices': [128, 134]}, {'text': 'tax', 'indices': [135, 139]}, {'text': 'trump', 'indices': [140, 146]}, {'text': 'votehimout', 'indices': [147, 158]}, {'text': 'voteblue', 'indices': [159, 168]}, {'text': 'dumptrump', 'indices': [169, 179]}, {'text': 'joebiden', 'indices': [180, 189]}, {'text': 'donaldtrump', 'indices': [190, 202]}, {'text': 'election', 'indices': [203, 212]}, {'text': 'election2020', 'indices': [213, 226]}, {'text': 'VoteBlueToEndThisNightmare', 'indices': [227, 254]}]"
R22MAGNA,,,397,97,12311,2015-12-17 19:34:54,2020-10-26 20:13:38,0,"Wow... Get the popcorn ready....!

#election #Trump #Biden #Pennsylvania #Michigan #Wisconsin  #MAGA https://t.co/YktSM99yBh","[{'text': 'election', 'indices': [35, 44]}, {'text': 'Trump', 'indices': [45, 51]}, {'text': 'Biden', 'indices': [52, 58]}, {'text': 'Pennsylvania', 'indices': [59, 72]}, {'text': 'Michigan', 'indices': [73, 82]}, {'text': 'Wisconsin', 'indices': [83, 93]}, {'text': 'MAGA', 'indices': [95, 100]}]"
Marsha_4_Trump,"Trump supporter! I follow back all Patriots.  I love America and our President.  🇺🇸

#TRUMP2020LANDSLIDEVICTORY

No DMs -Not looking for relationship",,7274,7876,148807,2015-04-21 02:02:20,2020-10-26 20:12:52,2,God has now taken to ringing church bells every time Joe Biden begins to lie.... #biden #trump #vote #election https://t.co/flstr1fMDg,"[{'text': 'biden', 'indices': [102, 108]}, {'text': 'trump', 'indices': [109, 115]}, {'text': 'vote', 'indices': [116, 121]}, {'text': 'election', 'indices': [122, 131]}]"
WellnessHikes,"Hiking Wellness is 1 of the most inclusive new tools for wellness programs. 
Wellness Hikes™ is the leading certification group for individuals & organizations","New York, New York",36,16,794,2018-11-25 13:24:27,2020-10-26 20:10:37,3,"https://t.co/KWjCJyVCIl #Canada #Global #News: ""What happened to the #environment  with 3.5 years of #Trump in office""  #Catholics #Christians #PopeFrancis #election #ClimateChange #ClimateCrisis #Vote2020 #UnitedStates #UnitedNations https://t.co/GPQhBQJkXg https://t.co/NRaH5Byf2n","[{'text': 'Canada', 'indices': [43, 50]}, {'text': 'Global', 'indices': [51, 58]}, {'text': 'News', 'indices': [59, 64]}, {'text': 'environment', 'indices': [88, 100]}, {'text': 'Trump', 'indices': [120, 126]}]"
HoustonTake0ver,"Aficionado of literature, love and life","Houston, TX",440,93,6303,2015-03-30 03:49:21,2020-10-26 20:08:58,2,God has now taken to ringing church bells every time Joe Biden begins to lie.... #biden #trump #vote #election https://t.co/flstr1fMDg,"[{'text': 'biden', 'indices': [81, 87]}, {'text': 'trump', 'indices': [88, 94]}, {'text': 'vote', 'indices': [95, 100]}, {'text': 'election', 'indices': [101, 110]}]"
ageismisillegal,"Aged Strong. AGED is New Word for STRONG. Stop Age Discrimination in ALL Fronts - https://t.co/r3DjMHrhQC,  https://t.co/cFtpbkUBxH by https://t.co/rlZX9Cp6mM","NY, NY 10001",33,96,1126,2018-10-02 16:13:27,2020-10-26 20:08:18,3,"https://t.co/KWjCJyVCIl #Canada #Global #News: ""What happened to the #environment  with 3.5 years of #Trump in office""  #Catholics #Christians #PopeFrancis #election #ClimateChange #ClimateCrisis #Vote2020 #UnitedStates #UnitedNations https://t.co/GPQhBQJkXg https://t.co/NRaH5Byf2n","[{'text': 'Canada', 'indices': [43, 50]}, {'text': 'Global', 'indices': [51, 58]}, {'text': 'News', 'indices': [59, 64]}, {'text': 'environment', 'indices': [88, 100]}, {'text': 'Trump', 'indices': [120, 126]}]"
GunupProtect65,USMC combat Vet. CA Police Det with extensive experience in child abduction Vietnam M60 Machine Gunner.Mike Company 3/7 San Diego Stalking the Stalker Taskforce,"California, USA",276,186,10440,2014-06-05 01:12:07,2020-10-26 20:02:29,0,"Watching @JoeBiden questions right now real funny  politics #trump #news #
#conservative #maga #covid #republican #election #realDonaldTrump #america #congress #politicalmemes #vote #democrat #coronavirus #democrats #narendramodi #meme #government #freedom #political","[{'text': 'trump', 'indices': [60, 66]}, {'text': 'news', 'indices': [67, 72]}, {'text': 'conservative', 'indices': [75, 88]}, {'text': 'maga', 'indices': [89, 94]}, {'text': 'covid', 'indices': [95, 101]}, {'text': 'republican', 'indices': [102, 113]}, {'text': 'election', 'indices': [114, 123]}, {'text': 'realDonaldTrump', 'indices': [124, 140]}, {'text': 'america', 'indices': [141, 149]}, {'text': 'congress', 'indices': [150, 159]}, {'text': 'politicalmemes', 'indices': [160, 175]}, {'text': 'vote', 'indices': [176, 181]}, {'text': 'democrat', 'indices': [182, 191]}, {'text': 'coronavirus', 'indices': [192, 204]}, {'text': 'democrats', 'indices': [205, 215]}, {'text': 'narendramodi', 'indices': [216, 229]}, {'text': 'meme', 'indices': [230, 235]}, {'text': 'government', 'indices': [236, 247]}, {'text': 'freedom', 'indices': [248, 256]}, {'text': 'political', 'indices': [257, 267]}]"
WILLDYE4U,"“The best result comes when everyone in the group does what's best for himself AND the group.”
~ John Nash","Las Vegas, NV  BWO Detroit, MI",2663,2909,121079,2011-01-19 02:58:29,2020-10-26 19:53:37,0,"@realDonaldTrump 1 Takeaway from
#Trump is
he doesn't seem to understand how #Voting works.
First,
#AbsenteeBallots
&amp;
#MailInBallots
are
#BALLOTS.
2nd,
He doesn't want to
count ballots
""after #ElectionDay is over""
🚨 SPOILER ALERT🚨

The #ELECTION is ""over""
when
ALL VOTES ARE COUNTED!
#VoteEarly https://t.co/tg53mYTU9U","[{'text': 'Trump', 'indices': [33, 39]}, {'text': 'Voting', 'indices': [77, 84]}, {'text': 'AbsenteeBallots', 'indices': [99, 115]}, {'text': 'MailInBallots', 'indices': [122, 136]}, {'text': 'BALLOTS', 'indices': [141, 149]}, {'text': 'ElectionDay', 'indices': [196, 208]}, {'text': 'ELECTION', 'indices': [240, 249]}, {'text': 'VoteEarly', 'indices': [288, 298]}]"
Gay_Hikers,"Latest LGBTQ Hiking News from GIKERS™: Gay Hikers/Bikers. FREE Gay Hikers APP,Gikers Shop https://t.co/HKdmbwQEfV","NYC,USA & Montreal,Canada",53,61,1638,2015-05-04 19:23:14,2020-10-26 19:52:15,3,"https://t.co/KWjCJyVCIl #Canada #Global #News: ""What happened to the #environment  with 3.5 years of #Trump in office""  #Catholics #Christians #PopeFrancis #election #ClimateChange #ClimateCrisis #Vote2020 #UnitedStates #UnitedNations https://t.co/GPQhBQJkXg https://t.co/NRaH5Byf2n","[{'text': 'Canada', 'indices': [43, 50]}, {'text': 'Global', 'indices': [51, 58]}, {'text': 'News', 'indices': [59, 64]}, {'text': 'environment', 'indices': [88, 100]}, {'text': 'Trump', 'indices': [120, 126]}]"
