username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
MATINAHM,,,471,769,11967,2009-09-09 02:12:23,2020-10-25 23:41:32,22,“In the debate this past Thursday #Trump went hard on #Biden about the 1994 crime bill and he wasn’t wrong. This bill put 10’s of thousands of Black Men behind bars and destroyed thousands of families!”—- @minishmael #NOISundays #Election #Vote #BlackAgenda,"[{'text': 'Trump', 'indices': [52, 58]}, {'text': 'Biden', 'indices': [72, 78]}]"
SoniaOwilliams,Author of Mastering the Mind by Mixing it Up & Maintaining My Mind and Moving Forward. https://t.co/0a67iFCJqn or https://t.co/nd27eDdvbT,Non stop ?’s and legit answers,6815,7768,4407,2012-11-03 20:28:29,2020-10-25 23:37:57,0,Question on @Quora: How do we know who the better presidential candidate is in regards to healthcare? #healthcare #affordablehealthcare #election #joebiden #trump #health #covid-19 https://t.co/bX2E7p59uX,"[{'text': 'healthcare', 'indices': [122, 133]}]"
SoniaOwilliams,Author of Mastering the Mind by Mixing it Up & Maintaining My Mind and Moving Forward. https://t.co/0a67iFCJqn or https://t.co/nd27eDdvbT,Non stop ?’s and legit answers,6815,7768,4407,2012-11-03 20:28:29,2020-10-25 23:37:50,0,Question on @Quora: Do you think Donald Trump watches the speeches of Joe Biden and Barack Obama? #election #trump #biden #2020election  https://t.co/6DX9zsI7NU,"[{'text': 'election', 'indices': [118, 127]}, {'text': 'trump', 'indices': [128, 134]}]"
JamesLk1,,,78,40,1349,2009-07-18 19:29:59,2020-10-25 23:32:06,0,"Why would the U.S. want the responsibility &amp; burden of taking care of these separated children? #Trump2020 #Trump #Elections2020 #election #Vote2020 #VOTE #Republicans #Democrat #DemocratsAreCorrupt #christiansfortrump #Christians #EvangelicalsForTrump 
https://t.co/FiFnTkq8o4","[{'text': 'Trump2020', 'indices': [100, 110]}, {'text': 'Trump', 'indices': [111, 117]}, {'text': 'Elections2020', 'indices': [118, 132]}, {'text': 'election', 'indices': [133, 142]}, {'text': 'Vote2020', 'indices': [143, 152]}, {'text': 'VOTE', 'indices': [153, 158]}, {'text': 'Republicans', 'indices': [159, 171]}, {'text': 'Democrat', 'indices': [172, 181]}, {'text': 'DemocratsAreCorrupt', 'indices': [182, 202]}, {'text': 'christiansfortrump', 'indices': [203, 222]}, {'text': 'Christians', 'indices': [223, 234]}, {'text': 'EvangelicalsForTrump', 'indices': [235, 256]}]"
JFortin670,"Semi-Retired, Fmr. LEO, 2LT US Army MP, USAF, CMA class of 1988.  Executive, Entrepreneur, Lifetime Learner, Fmr. Official","Spokane Valley, WA",12814,11151,88192,2011-04-06 20:56:15,2020-10-25 23:30:02,0,"With the #Debates Over, #Biden Assails #Trump’s #Coronavirus Response
#election #leadership
https://t.co/wkj2W28GVP https://t.co/Wei7zhegmZ","[{'text': 'Debates', 'indices': [9, 17]}, {'text': 'Biden', 'indices': [24, 30]}, {'text': 'Trump', 'indices': [39, 45]}, {'text': 'Coronavirus', 'indices': [48, 60]}, {'text': 'election', 'indices': [70, 79]}, {'text': 'leadership', 'indices': [80, 91]}]"
JamesLk1,,,78,40,1349,2009-07-18 19:29:59,2020-10-25 23:27:16,0,"What crime would one have to be accused of or commit in the USA justice system which penalty is taking away children from their parents? #Republicans #Trump #Trump2020 #Democrat #DemocratsAreCorrupt #Elections2020 #election #Vote2020 #VoteBlue #VoterFraud
https://t.co/FiFnTkq8o4","[{'text': 'Republicans', 'indices': [137, 149]}, {'text': 'Trump', 'indices': [150, 156]}, {'text': 'Trump2020', 'indices': [157, 167]}, {'text': 'Democrat', 'indices': [168, 177]}, {'text': 'DemocratsAreCorrupt', 'indices': [178, 198]}, {'text': 'Elections2020', 'indices': [199, 213]}, {'text': 'election', 'indices': [214, 223]}, {'text': 'Vote2020', 'indices': [224, 233]}, {'text': 'VoteBlue', 'indices': [234, 243]}, {'text': 'VoterFraud', 'indices': [244, 255]}]"
robinsnewswire,"Flying the web for trusted world news reports and shopping discounts 24/7. Retweeting for opinions, useful information, and the many voices of Twitter.",RT's Are FYI Purposes Only,17258,24481,1658355,2009-05-15 04:16:20,2020-10-25 23:24:03,0,"""#POTUS News: #Election 2020 live updates: #Trump, Biden racing toward #Election Day with more rallies #News"": https://t.co/hV951j6JIM","[{'text': 'POTUS', 'indices': [1, 7]}, {'text': 'Election', 'indices': [14, 23]}, {'text': 'Trump', 'indices': [43, 49]}, {'text': 'Election', 'indices': [71, 80]}, {'text': 'News', 'indices': [103, 108]}]"
bcgenstrike,,,209,159,10078,2014-09-07 04:54:38,2020-10-25 23:15:20,0,#VoteEarly #Vote  #USA #america #NYC More #news #Americans #American #HunterBidenEmails #FoxNews #CNN #ABC #TEXAS #FLORIDA #Pennsylvania #OHIO #Trump #Elections2020 #election https://t.co/lhAi0BKGvX,"[{'text': 'VoteEarly', 'indices': [0, 10]}, {'text': 'Vote', 'indices': [11, 16]}, {'text': 'USA', 'indices': [18, 22]}, {'text': 'america', 'indices': [23, 31]}, {'text': 'NYC', 'indices': [32, 36]}, {'text': 'news', 'indices': [42, 47]}, {'text': 'Americans', 'indices': [48, 58]}, {'text': 'American', 'indices': [59, 68]}, {'text': 'HunterBidenEmails', 'indices': [69, 87]}, {'text': 'FoxNews', 'indices': [88, 96]}, {'text': 'CNN', 'indices': [97, 101]}, {'text': 'ABC', 'indices': [102, 106]}, {'text': 'TEXAS', 'indices': [107, 113]}, {'text': 'FLORIDA', 'indices': [114, 122]}, {'text': 'Pennsylvania', 'indices': [123, 136]}, {'text': 'OHIO', 'indices': [137, 142]}, {'text': 'Trump', 'indices': [143, 149]}, {'text': 'Elections2020', 'indices': [150, 164]}, {'text': 'election', 'indices': [165, 174]}]"
bcgenstrike,,,209,159,10078,2014-09-07 04:54:38,2020-10-25 23:13:57,0,NEWS RELEASE :#VoteEarly #Vote #Hunterbidenlaptop #USA #america #NYC More #news #Americans #American #HunterBidenEmails #FoxNews #CNN #ABC #TEXAS #FLORIDA #Pennsylvania #OHIO #Trump #Elections2020 #election https://t.co/I0guNhBayj,"[{'text': 'VoteEarly', 'indices': [14, 24]}, {'text': 'Vote', 'indices': [25, 30]}, {'text': 'Hunterbidenlaptop', 'indices': [31, 49]}, {'text': 'USA', 'indices': [50, 54]}, {'text': 'america', 'indices': [55, 63]}, {'text': 'NYC', 'indices': [64, 68]}, {'text': 'news', 'indices': [74, 79]}, {'text': 'Americans', 'indices': [80, 90]}, {'text': 'American', 'indices': [91, 100]}, {'text': 'HunterBidenEmails', 'indices': [101, 119]}, {'text': 'FoxNews', 'indices': [120, 128]}, {'text': 'CNN', 'indices': [129, 133]}, {'text': 'ABC', 'indices': [134, 138]}, {'text': 'TEXAS', 'indices': [139, 145]}, {'text': 'FLORIDA', 'indices': [146, 154]}, {'text': 'Pennsylvania', 'indices': [155, 168]}, {'text': 'OHIO', 'indices': [169, 174]}, {'text': 'Trump', 'indices': [175, 181]}, {'text': 'Elections2020', 'indices': [182, 196]}, {'text': 'election', 'indices': [197, 206]}]"
EDITORatWORK,"★ READING ★ WRITING ★ DOGS ★ FOOTBALL ★ SINGING 
★ STAR TREK ★ MYSTERY AND SCIFI BOOKS ★ WESTERNS. 
EMAIL: tgilli52@gmail.com","Rural Hall, North Carolina, USA",3606,4102,114353,2009-01-27 19:19:41,2020-10-25 23:13:12,0,"#election Video links to ELECTION 2020 #politics #Trump #Biden #debates
https://t.co/qq4SQ6DUu3","[{'text': 'election', 'indices': [0, 9]}, {'text': 'politics', 'indices': [39, 48]}, {'text': 'Trump', 'indices': [49, 55]}, {'text': 'Biden', 'indices': [56, 62]}, {'text': 'debates', 'indices': [63, 71]}]"
