username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
Hmong4Biden,Hmong Americans for Biden Official Account. Please join our campaign to help elect @JoeBiden and @KamalaHarris this November!,,352,97,111,2020-08-09 22:03:19,2020-11-01 20:06:48,2,"Listen to Eau Claire City Council Member Mai Xiong about why she is voting for Joe Biden! @Hmong4Biden

#wisaapi4biden #biden4wisconsin #bidenharris #joebiden #joebiden2020 #kamalaharris #bidenharris2020 #ridinwithbiden #biden #biden2020 #election2020 #election #electionday #vote https://t.co/jVIVmTmErh","[{'text': 'wisaapi4biden', 'indices': [123, 137]}]"
BayAreaCoups,"Otherwise known as the #Coupon King, BAC has been compared to Jack of Benny for frugality and to #save folks #money in the #SanFrancisco #BayArea #deals #sales","San Francisco, Bay Area, CA",3231,908,23149,2010-05-12 21:08:35,2020-11-01 20:00:02,0,"Scary Election, Amazing Dancing Skeleton, Halloween, Powerball, Dream https://t.co/4NSiGESor9 #biden #election #trump #Halloween2020 #election #trump #presidentialelection #vote #party #results #hillary #president #electionnight https://t.co/9TWENBCDaG","[{'text': 'biden', 'indices': [94, 100]}, {'text': 'election', 'indices': [101, 110]}, {'text': 'trump', 'indices': [111, 117]}, {'text': 'Halloween2020', 'indices': [118, 132]}, {'text': 'election', 'indices': [133, 142]}, {'text': 'trump', 'indices': [143, 149]}, {'text': 'presidentialelection', 'indices': [150, 171]}, {'text': 'vote', 'indices': [172, 177]}, {'text': 'party', 'indices': [178, 184]}, {'text': 'results', 'indices': [185, 193]}, {'text': 'hillary', 'indices': [194, 202]}, {'text': 'president', 'indices': [203, 213]}, {'text': 'electionnight', 'indices': [214, 228]}]"
realTroyLime,maga kag Texan American Latinos 4 trump2020 conservative Republican disciple of Christ Christian 🇺🇸👍🏽 Good Samaritan come and take it don’t mess w/Texas,"San Antonio, TX",4077,3080,72786,2019-03-27 16:28:44,2020-11-01 19:58:52,0,"@TomFitton @JudicialWatch #Biden-#Burisma #Corruption Update, #Election Day Legal Battles, New Biden C... https://t.co/E7y54NKoFt via @YouTube","[{'text': 'Biden', 'indices': [26, 32]}, {'text': 'Burisma', 'indices': [33, 41]}, {'text': 'Corruption', 'indices': [42, 53]}, {'text': 'Election', 'indices': [62, 71]}]"
KKOBradio,Official Twitter account of 96.3 News Radio KKOB.  https://t.co/3fNU4flqKZ,"Albuquerque, New Mexico",112,995,12812,2014-03-31 16:13:19,2020-11-01 19:57:02,0,"The Sunday before
 #NewsRadioKKOB #EricStrauss #trump #biden #vote #election https://t.co/0Qo9gEsLtT","[{'text': 'NewsRadioKKOB', 'indices': [19, 33]}, {'text': 'EricStrauss', 'indices': [34, 46]}, {'text': 'trump', 'indices': [47, 53]}, {'text': 'biden', 'indices': [54, 60]}, {'text': 'vote', 'indices': [61, 66]}, {'text': 'election', 'indices': [67, 76]}]"
LatestJobsinPa2,https://t.co/Ru2qkWthOP provides information related to latest jobs in pakistan - Provides job alerts in both govt and private sectors for job seekers in 2020,,1871,110,3,2020-10-11 09:17:09,2020-11-01 19:53:03,0,"Who will win Usa elections 2020
#Election 2020 #Trump2020 #Biden  #BidenHarrisToSaveAmerica #USElection2020 #November #trump","[{'text': 'Election', 'indices': [32, 41]}, {'text': 'Trump2020', 'indices': [47, 57]}, {'text': 'Biden', 'indices': [58, 64]}, {'text': 'BidenHarrisToSaveAmerica', 'indices': [66, 91]}, {'text': 'USElection2020', 'indices': [92, 107]}, {'text': 'November', 'indices': [108, 117]}, {'text': 'trump', 'indices': [118, 124]}]"
AtlantisSeahor5,"Be strong enough to stand alone, smart enough to know when you need help & brave enough to ask for it. FBR #Resist #BeKind #KindnessMatters🌺 #PositiveVibes🌊",,12958,12991,5913,2019-08-25 00:30:06,2020-11-01 19:46:49,0,"Trump deliberately denies the facts, depriving many citizens the right to protect themselves from preventable deaths.

I'd like to know if Biden wins the election, what, if any action will be taken against Trump/party  over their atrocities?

#Biden
#election
#Elections2020 https://t.co/fHLBL9IiQw","[{'text': 'Biden', 'indices': [243, 249]}, {'text': 'election', 'indices': [250, 259]}, {'text': 'Elections2020', 'indices': [260, 274]}]"
Kermit_Progress,"News & Politics
SHAKE A VETERAN'S HAND - You May Be Saving Their LIFE
#SeeACopThankACop
#KermitInProgress
( Retweets ≠ Endorsements )",,11616,10784,17502,2014-11-22 18:11:23,2020-11-01 19:40:36,0,"Maybe #BarackObama Doesn't Get It ...
The Reason #Americans Voted For President #Trump In 2016 Was Because Of The Way The #Biden/#Obama Administration Ran Our Country

Now @BarackObama Wants To Put A Senile Old Man At The Helm Of The #USA ???

#Election
#ElectionDay
#Election2020 https://t.co/rwWfJ7JYcp","[{'text': 'BarackObama', 'indices': [6, 18]}, {'text': 'Americans', 'indices': [49, 59]}, {'text': 'Trump', 'indices': [80, 86]}, {'text': 'Biden', 'indices': [122, 128]}, {'text': 'Obama', 'indices': [129, 135]}, {'text': 'USA', 'indices': [234, 238]}, {'text': 'Election', 'indices': [244, 253]}, {'text': 'ElectionDay', 'indices': [254, 266]}, {'text': 'Election2020', 'indices': [267, 280]}]"
BrotherRichardX,I am a student  of The Honorable Minister Louis Farrakhan,"Florida, USA",837,823,81255,2009-04-30 23:00:43,2020-11-01 19:40:03,19,"“That’s why I have to show you the Bigger Picture, so that when you make your decision, you make it wisely...- #Farrakhan”—- @minishmael #NOISundays #Election #Vote #Trump #Biden https://t.co/dfze5h1ACe","[{'text': 'Farrakhan', 'indices': [129, 139]}]"
BrotherRichardX,I am a student  of The Honorable Minister Louis Farrakhan,"Florida, USA",837,823,81255,2009-04-30 23:00:43,2020-11-01 19:39:50,24,“...there is nothing in their political platforms that will stop the storm from coming...Understand that God is in the picture now: America is under Divine Judgment. - #Farrakhan”—- @minishmael #NOISundays #Election #Vote #Trump #Biden https://t.co/QgpXekx1fH,[]
dweinberger66,"Opinionated political Independent, poker player, gamer, nerd",Las Vegas,306,208,12352,2012-03-21 19:59:46,2020-11-01 19:37:09,0,"Here is my take on the #election. I just can't see how #polls are accurate. My observation comes from the fact that even #Obama can draw a crowd. Democrats love Obama, and they won't show for him? Part of winning an election is getting voters to the polls. How is #Biden","[{'text': 'election', 'indices': [23, 32]}, {'text': 'polls', 'indices': [55, 61]}, {'text': 'Obama', 'indices': [121, 127]}, {'text': 'Biden', 'indices': [264, 270]}]"
aprilajoyr,Film Producer | Songwriter | Middle Earth Enthusiast | Co-Host of @ScreenersCast | John 10:10 |,TX.TN.,320,457,7785,2009-03-29 00:38:08,2020-11-01 19:33:13,0,Based on an actual church service we attended 4 years ago. 😑😂 #electionsunday #election #vote #christian #pastor #trump #biden #EvangelicalsForTrump #evangelicalsforbiden #exvangelical https://t.co/ZUCLrBSbmM,"[{'text': 'electionsunday', 'indices': [62, 77]}, {'text': 'election', 'indices': [78, 87]}, {'text': 'vote', 'indices': [88, 93]}, {'text': 'christian', 'indices': [94, 104]}, {'text': 'pastor', 'indices': [105, 112]}, {'text': 'trump', 'indices': [113, 119]}, {'text': 'biden', 'indices': [120, 126]}, {'text': 'EvangelicalsForTrump', 'indices': [127, 148]}, {'text': 'evangelicalsforbiden', 'indices': [149, 170]}, {'text': 'exvangelical', 'indices': [171, 184]}]"
the1andthe9,"Starting with the girl in the mirror! Thankful to Almighty God, Allah for His Abundant Blessings! @askfarrakhan #FarrakhanTwitterArmy #FreedomJusticeEquality",,888,637,5551,2013-07-22 15:41:31,2020-11-01 19:12:04,24,“If your candidate doesn’t win on Tuesday don’t get pulled in to the situations that may get us harmed or killed.”—- @minishmael #NOISundays #Election #Vote #Trump #Biden,[]
JalilahMuhamma1,"🗣SouthernU alumna💙💛 | Harvard School of Finesse | In the ghetto, not of it | APIDTA🤲🏾","Baton Rouge, LA",103,63,346,2020-06-05 16:45:19,2020-11-01 19:10:38,24,“If your candidate doesn’t win on Tuesday don’t get pulled in to the situations that may get us harmed or killed.”—- @minishmael #NOISundays #Election #Vote #Trump #Biden,[]
BayAreaCoups,"Otherwise known as the #Coupon King, BAC has been compared to Jack of Benny for frugality and to #save folks #money in the #SanFrancisco #BayArea #deals #sales","San Francisco, Bay Area, CA",3231,908,23149,2010-05-12 21:08:35,2020-11-01 19:08:47,0,"Scary Election, Amazing Dancing Skeleton, Halloween, Powerball, Dream https://t.co/4NSiGESor9 #biden #election #trump #Halloween2020 #election #trump #presidentialelection #vote #party #results #hillary #president #electionnight https://t.co/yotKU4BNRC","[{'text': 'biden', 'indices': [94, 100]}, {'text': 'election', 'indices': [101, 110]}, {'text': 'trump', 'indices': [111, 117]}, {'text': 'Halloween2020', 'indices': [118, 132]}, {'text': 'election', 'indices': [133, 142]}, {'text': 'trump', 'indices': [143, 149]}, {'text': 'presidentialelection', 'indices': [150, 171]}, {'text': 'vote', 'indices': [172, 177]}, {'text': 'party', 'indices': [178, 184]}, {'text': 'results', 'indices': [185, 193]}, {'text': 'hillary', 'indices': [194, 202]}, {'text': 'president', 'indices': [203, 213]}, {'text': 'electionnight', 'indices': [214, 228]}]"
KKublai5,"Non-serious account, purely for fun
Ardent Peter Schiff fan",,483,480,12549,2018-06-24 00:22:31,2020-11-01 19:02:20,0,"For those who play poker

2016 Trump odds

pairing one of your hole cards on the Flop (32%)

2020 Trump odds

Less than the probability of flopping a set when having a pocket pair.
(&lt; 12%)

It's possible, but these are the probabilities. 

#Trump #Biden #Elections2020
#Election","[{'text': 'Trump', 'indices': [243, 249]}, {'text': 'Biden', 'indices': [250, 256]}, {'text': 'Elections2020', 'indices': [257, 271]}, {'text': 'Election', 'indices': [272, 281]}]"
DMGSLLC,Duane Morris Government Strategies LLC offers: Government Affairs/Legislative & Grassroots Lobbying/Grant Strategies/Procurement/Development Finance Consulting,"DC, NJ, NY, OH, PA",4563,2109,5960,2009-06-05 15:32:38,2020-11-01 19:00:14,0,"Have you downloaded the DMGS #Election 🗳 Guide and Results Tracker? 👀 

You still have time! Stay up to date with election results as they come in, and check out which states are “must-wins” for #Trump &amp; #Biden! 

https://t.co/PsaXKyzcP1","[{'text': 'Election', 'indices': [29, 38]}, {'text': 'Trump', 'indices': [195, 201]}, {'text': 'Biden', 'indices': [208, 214]}]"
MuibnAb,Only a slave practices the religion of his master.,helpingbuildHeavenonEarth,144,182,27173,2011-10-29 22:55:09,2020-11-01 18:59:44,28,“The damage done by the 1994 crime bill will require more than small changes.- #Farrakhan”—- @minishmael #NOISundays #Election #Vote #Biden https://t.co/BlEubNf3Xc,"[{'text': 'Farrakhan', 'indices': [97, 107]}, {'text': 'NOISundays', 'indices': [123, 134]}]"
SteveKlinko,"Fulltime Electronics and Software Engineer, Philosophy Hobbyist, Brain Physiology Hobbyist, Conscious Mind Research Hobbyist, Stereo  Equipment Enthusiast","Titusville, FL",4975,1277,49832,2016-04-30 14:17:05,2020-11-01 18:57:18,0,"Search: ""Sympathy For The Liberal"". Get the whole set (1 through 8). What is the Nature of their Game? #Trump #Biden #Election #Politics","[{'text': 'Trump', 'indices': [103, 109]}, {'text': 'Biden', 'indices': [110, 116]}, {'text': 'Election', 'indices': [117, 126]}, {'text': 'Politics', 'indices': [127, 136]}]"
MaximDShrayer,"Bilingual author and translator. ""Waiting for America."" ""Of Politics and Pandemics: Songs of a Russian Immigrant."" Professor @BostonCollege; @DCRES_Harvard.","Boston, MA",325,182,248,2018-01-19 01:10:14,2020-11-01 18:53:26,0,Jewish wolves united against the Trump                                  #wolfmovie #Trump2020 #wolf #Halloween2020 #Halloween #jewish #JewishDemsInAction #OfPoliticsAndPandemics #election #poetry #Russian #immigrant #Biden https://t.co/8k2C4e9rao,"[{'text': 'wolfmovie', 'indices': [72, 82]}, {'text': 'Trump2020', 'indices': [83, 93]}, {'text': 'wolf', 'indices': [94, 99]}, {'text': 'Halloween2020', 'indices': [100, 114]}, {'text': 'Halloween', 'indices': [115, 125]}, {'text': 'jewish', 'indices': [126, 133]}, {'text': 'JewishDemsInAction', 'indices': [134, 153]}, {'text': 'OfPoliticsAndPandemics', 'indices': [154, 177]}, {'text': 'election', 'indices': [178, 187]}, {'text': 'poetry', 'indices': [188, 195]}, {'text': 'Russian', 'indices': [196, 204]}, {'text': 'immigrant', 'indices': [205, 215]}, {'text': 'Biden', 'indices': [216, 222]}]"
saara_hypnosis,,Everywhere,984,327,34226,2009-07-09 20:37:07,2020-11-01 18:48:24,28,“The damage done by the 1994 crime bill will require more than small changes.- #Farrakhan”—- @minishmael #NOISundays #Election #Vote #Biden https://t.co/BlEubNf3Xc,"[{'text': 'Farrakhan', 'indices': [97, 107]}, {'text': 'NOISundays', 'indices': [123, 134]}]"
Faith03777244,,,359,835,6448,2019-08-17 00:01:12,2020-11-01 18:46:10,0,Hmmm will the #election cause a red or green #stockmarket this week? #stocks #biden #trump,"[{'text': 'election', 'indices': [14, 23]}, {'text': 'stockmarket', 'indices': [45, 57]}, {'text': 'stocks', 'indices': [69, 76]}, {'text': 'biden', 'indices': [77, 83]}, {'text': 'trump', 'indices': [84, 90]}]"
saara_hypnosis,,Everywhere,984,327,34226,2009-07-09 20:37:07,2020-11-01 18:44:45,24,“...there is nothing in their political platforms that will stop the storm from coming...Understand that God is in the picture now: America is under Divine Judgment. - #Farrakhan”—- @minishmael #NOISundays #Election #Vote #Trump #Biden https://t.co/QgpXekx1fH,[]
saara_hypnosis,,Everywhere,984,327,34226,2009-07-09 20:37:07,2020-11-01 18:42:48,24,“If your candidate doesn’t win on Tuesday don’t get pulled in to the situations that may get us harmed or killed.”—- @minishmael #NOISundays #Election #Vote #Trump #Biden,[]
TNMTotallyNotMe,"Project leader of Washington D.C, Director on @BlueprintMCS. Contact me on Discord -TotallyNotMe#1791",United Kingdom,70,95,115,2019-06-27 17:19:06,2020-11-01 20:41:04,0,"Due to the issues surrounding the United States Capitol Building that @JakeArkitekts and myself made, I have decided to start the build again! Built on @BlueprintMCS.

#MinecraftBuilds #Architecture #MinecraftEdu #Politics #Instalike #VOTE #Capitol #USPolitics #Election #Biden https://t.co/nrkpS4ci9C","[{'text': 'MinecraftBuilds', 'indices': [168, 184]}, {'text': 'Architecture', 'indices': [185, 198]}, {'text': 'MinecraftEdu', 'indices': [199, 212]}, {'text': 'Politics', 'indices': [213, 222]}, {'text': 'Instalike', 'indices': [223, 233]}, {'text': 'VOTE', 'indices': [234, 239]}, {'text': 'Capitol', 'indices': [240, 248]}, {'text': 'USPolitics', 'indices': [249, 260]}, {'text': 'Election', 'indices': [261, 270]}, {'text': 'Biden', 'indices': [271, 277]}]"
RealDanHo,Professional litigator. Amateur political analyst. Fascism is bad. #Brown #Griswold #Loving #Roe #Obergefell #VotingRights #BidenHarris #Empathy #SaveDemocracy,,429,125,1739,2018-06-08 23:34:16,2020-11-01 20:39:45,0,"@chucklindell Bottom line, we still need a landslide. Let’s do it!!

#election 
#Biden 
#VoteHimOut2020 
#CountEveryVote 
#2020Election 
#Elections2020 
#BattlegroundState","[{'text': 'election', 'indices': [69, 78]}, {'text': 'Biden', 'indices': [80, 86]}, {'text': 'VoteHimOut2020', 'indices': [88, 103]}, {'text': 'CountEveryVote', 'indices': [105, 120]}, {'text': '2020Election', 'indices': [122, 135]}, {'text': 'Elections2020', 'indices': [137, 151]}, {'text': 'BattlegroundState', 'indices': [153, 171]}]"
brucekenneway,Pres2020CandNOtalmudicjudaicLawWW3NATOinvadingNOTcommunistRUSSIAuseConstitutionLAW|jewishSupremacism;TurnerDiaries;WhiteGoldWhiteSlavery=Books.BANkosherFoodTax,"MeritoriousExMarineDadScholarShaolin|HastenTheDay,book",4900,1081,38068,2015-12-10 06:10:44,2020-11-01 20:32:27,1,"1-5 Mr @RTErdogan , Mr @Jack
https://t.co/hKYeDxJDex #Election #Election2020 #vote #vote2020 | #Bruce #Bjk 
#Kenneway V. #Biden #Trump | #ElectionTracker #Tracker 11/1/2020 #LIVE #news | 
(Pls&amp;Ty) Don't forget the #votecount for myself as an #independent "" #challenger "": print-in","[{'text': 'Election', 'indices': [72, 81]}, {'text': 'Election2020', 'indices': [82, 95]}, {'text': 'vote', 'indices': [96, 101]}, {'text': 'vote2020', 'indices': [102, 111]}, {'text': 'Bruce', 'indices': [114, 120]}, {'text': 'Bjk', 'indices': [121, 125]}, {'text': 'Kenneway', 'indices': [127, 136]}]"
brucekenneway,Pres2020CandNOtalmudicjudaicLawWW3NATOinvadingNOTcommunistRUSSIAuseConstitutionLAW|jewishSupremacism;TurnerDiaries;WhiteGoldWhiteSlavery=Books.BANkosherFoodTax,"MeritoriousExMarineDadScholarShaolin|HastenTheDay,book",4900,1081,38068,2015-12-10 06:10:44,2020-11-01 20:32:13,1,"1-5 Mr @RTErdogan , Mr @Jack
https://t.co/hKYeDxJDex #Election #Election2020 #vote #vote2020 | #Bruce #Bjk 
#Kenneway V. #Biden #Trump | #ElectionTracker #Tracker 11/1/2020 #LIVE #news | 
(Pls&amp;Ty) Don't forget the #votecount for myself as an #independent "" #challenger "": print-in","[{'text': 'Election', 'indices': [53, 62]}, {'text': 'Election2020', 'indices': [63, 76]}, {'text': 'vote', 'indices': [77, 82]}, {'text': 'vote2020', 'indices': [83, 92]}, {'text': 'Bruce', 'indices': [95, 101]}, {'text': 'Bjk', 'indices': [102, 106]}, {'text': 'Kenneway', 'indices': [108, 117]}, {'text': 'Biden', 'indices': [121, 127]}, {'text': 'Trump', 'indices': [128, 134]}, {'text': 'ElectionTracker', 'indices': [137, 153]}, {'text': 'Tracker', 'indices': [154, 162]}, {'text': 'LIVE', 'indices': [173, 178]}, {'text': 'news', 'indices': [179, 184]}, {'text': 'votecount', 'indices': [218, 228]}, {'text': 'independent', 'indices': [246, 258]}, {'text': 'challenger', 'indices': [261, 272]}]"
mattosso83,Peoples is peoples. Fellow human being. Dad. Husband. Film geek. Music lover. Writer. Dancer. Comedy lover. Recovering sports addict. Agnostic.,,1525,430,14298,2011-11-22 08:02:30,2020-11-01 20:27:54,0,"@GOP @realDonaldTrump Trump won the 2016 #election. Everything happening as a result of #COVID__19, DEATHS, closures, cancellations, unemployment, business going under- ALL OF IT is #Trump's fault. #TrumpCovid19
#TrumpLied230KDied
#TrumpCovidHoax that's why I voted for #Biden! #DumpTrump #Election2020","[{'text': 'election', 'indices': [41, 50]}, {'text': 'COVID__19', 'indices': [88, 98]}, {'text': 'Trump', 'indices': [182, 188]}, {'text': 'TrumpCovid19', 'indices': [198, 211]}, {'text': 'TrumpLied230KDied', 'indices': [212, 230]}, {'text': 'TrumpCovidHoax', 'indices': [231, 246]}, {'text': 'Biden', 'indices': [270, 276]}, {'text': 'DumpTrump', 'indices': [278, 288]}, {'text': 'Election2020', 'indices': [289, 302]}]"
